agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7
2.0,1.1005586962530312,1.0392108523745092,1.0,1.0692653593934003,1.282700869647742,1.0858319672580903,1.0
2.0,1.0866120566132516,1.0337726391874584,1.0,1.059658840584238,1.243492652937091,1.0585660673720436,1.0
2.0,1.0836438373323616,1.0326152414448972,1.0,1.05761431551669,1.2351480919664377,1.0565589919465537,1.0
2.0,1.0792598154489657,1.1251034170720686,1.0,1.0545945781627186,1.2228232822267393,1.0535945672345304,1.0
2.0,1.0818537141181321,1.1291976177109837,1.0,1.0563812692222148,1.2301155148915937,1.0553485314071283,1.0
2.0,1.0779222795647285,1.1229922550837808,1.0,1.0536732764038916,1.2190630648437748,1.0526901409944454,1.0
2.0,1.0779222795647285,1.1422761055484987,1.0,1.0536732764038919,1.2190630648437746,1.0526901409944454,1.0
2.0,1.0703412697160912,1.145877334894279,1.0,1.0484514369081859,1.1977505562604778,1.0650071328073618,1.0
2.0,1.0703412697160912,1.145877334894279,1.0,1.0484514369081859,1.1977505562604778,1.0650071328073618,1.0
2.0,1.0696458820921604,1.2249501829903384,1.0,1.0479724502517949,1.1957956116027544,1.064364477993141,1.0
2.0,1.0347947148604477,1.1959167318929704,1.0130934063382309,1.0123093938877457,1.1656700270656135,1.0293154687849912,1.0
2.0,1.034701195739133,1.3408276171068263,1.0157459539400424,1.012276309446476,1.1652247492289802,1.0292366764484915,1.0
2.0,1.034701195739133,1.3408276171068263,1.0157459539400424,1.012276309446476,1.1652247492289802,1.0292366764484913,1.0
2.0,1.0327914805420935,1.3220708087002022,1.0428141097255441,1.0116007057903444,1.156131915169265,1.0276276908174387,1.0
2.0,1.0327914805420935,1.420378785836831,1.0428141097255441,1.0116007057903442,1.156131915169265,1.0276276908174387,1.0
2.0,1.0327914805420935,1.4203787858368309,1.0884092579217688,1.0116007057903442,1.2612377526581378,1.0276276908174387,1.0
2.0,1.0327914805420935,1.4455618913102481,1.0884092579217688,1.0116007057903442,1.2317819368489313,1.0276276908174387,1.0
2.0,1.0327924326006375,1.5940971473509364,1.113580175838434,1.0116010426019455,1.2317596326236089,1.0276284929519766,1.0
2.0,1.0327924326006375,1.5940971473509364,1.113580175838434,1.0116010426019455,1.2317596326236087,1.0276284929519766,1.0
2.0,1.0493812531251545,1.5669556487044316,1.1865558942457477,1.0110710456418814,1.2392585795235818,1.0444532295410798,1.0
2.0,1.0493812531251545,1.5669556487044318,1.2060415063742285,1.0110710456418814,1.2392585795235818,1.0444532295410798,1.0
2.0,1.0493812531251545,1.7271557329735323,1.2165590950362033,1.0110710456418814,1.3212232830706785,1.1264179330881765,1.0
2.0,1.0493812531251545,1.8237272517690357,1.2165590950362033,1.0110710456418814,1.3212232830706787,1.1264179330881765,1.0
2.0,1.0493812531251545,1.8866965144610854,1.2165590950362033,1.0110710456418814,1.3212232830706785,1.1264179330881765,1.0
2.0,1.0493812531251547,1.886696514461085,1.2781178144925078,1.0110710456418814,1.3212232830706785,1.1264179330881765,1.0
2.0,1.0387390897136177,1.885428083544731,1.2700363536468178,1.0,1.2905339452872613,1.11663819421807,1.079201823802412
2.0,1.0387390897136177,1.8854280835447312,1.3422264758144633,1.0,1.2905339452872613,1.11663819421807,1.079201823802412
2.0,1.0387390897136177,1.885428083544731,1.3728976280067022,1.0,1.2905339452872613,1.11663819421807,1.109872975994651
2.0,1.0350042051284603,1.9229864520184201,1.3369460965437816,1.0,1.23203790455663,1.1053929585440747,1.0992799835572589
2.0,1.0350042051284603,1.9116116206596008,1.3369460965437816,1.0,1.2320379045566303,1.1865249717833448,1.0992799835572589
2.0,1.03500420512846,1.9116116206596008,1.3369460965437814,1.0,1.23203790455663,1.2622185322809034,1.0992799835572589
2.0,1.1131452674727553,1.9116116206596008,1.3369460965437816,1.0,1.2320379045566303,1.2215215778846165,1.099279983557259
2.0,1.2192982454784895,1.9116116206596012,1.3369460965437814,1.0,1.23203790455663,1.298473259252576,1.1823217931957508
2.0,1.294153610643807,1.9031886198978984,1.3338328220269566,1.0,1.2298939482900237,1.295715461487544,1.1806371979490913
2.0,1.3254105140105046,1.9031886198978984,1.3825423894193547,1.0,1.2298939482900237,1.2957154614875441,1.1806371979490913
2.0,1.3254105140105046,1.9031886198978984,1.5160580079443635,1.0,1.2298939482900237,1.295715461487544,1.180637197949091
2.0,1.3254105140105046,1.9031886198978984,1.5160580079443635,1.0,1.2298939482900237,1.295715461487544,1.1806371979490913
2.0,1.3409485257546918,1.946314931983613,1.5807755722482657,1.0,1.1974259026695397,1.2663903242890362,1.1892624352488286
1.9754443479545176,1.3325763123908394,2.0,1.5665142493796214,1.0,1.1925779808988213,1.2598489361775114,1.1846149727435775
1.9754443479545176,1.3325763123908394,2.0,1.5665142493796211,1.0,1.192577980898821,1.2598489361775114,1.1846149727435775
2.0,1.3159499650843736,1.9500074217945906,1.5657133636944582,1.0,1.2129442763675602,1.2768521831535278,1.1753855942808047
2.0,1.2929538510493286,1.8808620461972438,1.524538461145592,1.0,1.1974453322193912,1.2567017635358215,1.162620322649556
2.0,1.292786505738326,1.8803588675138339,1.5248100611221895,1.0,1.197332544657774,1.2565551266634953,1.162527428330633
2.0,1.2912784043010375,1.9111582681624122,1.4711339794442364,1.0,1.1963161129288877,1.2552336478805532,1.166841129830774
2.0,1.2882966417393833,1.9018309113394167,1.4663110689891992,1.0,1.1943064615879806,1.2526208687507343,1.1651332083806158
2.0,1.2481022674560267,1.8616365370560604,1.438080273224235,1.0,1.2568211985336277,1.2124264944673782,1.1651332083806158
2.0,1.3234784306014447,1.86163653705606,1.438080273224235,1.0,1.3150263424467272,1.212426494467378,1.1651332083806158
2.0,1.337362370295669,1.8439535683822568,1.4290897541191574,1.0,1.3151742228692704,1.2080669636378398,1.1617442558174205
2.0,1.3583166818595784,1.8649078799461667,1.4290897541191576,1.0,1.3151742228692707,1.3255981478685408,1.1617442558174205
2.0,1.3583166818595784,1.8649078799461665,1.4290897541191576,1.0,1.3151742228692704,1.4769995325521945,1.1617442558174205
2.0,1.3583166818595784,1.864907879946167,1.4290897541191576,1.0,1.3151742228692704,1.5577850247771612,1.1617442558174205
2.0,1.3583166818595784,1.8649078799461665,1.4290897541191576,1.0,1.3151742228692704,1.669138901859354,1.1617442558174205
2.0,1.3583166818595784,1.8649078799461667,1.4290897541191576,1.0,1.3151742228692704,1.7528349606801366,1.1617442558174205
2.0,1.3583166818595787,1.9054966417276646,1.4290897541191578,1.0,1.3561904152196858,1.7938511530305519,1.1617442558174207
2.0,1.3583166818595787,1.9677378274295279,1.4290897541191578,1.0,1.3561904152196858,1.856092338732415,1.1617442558174207
2.0,1.3583166818595784,1.967737827429528,1.4290897541191578,1.0,1.3561904152196855,1.8560923387324153,1.1617442558174205
2.0,1.3602355570704532,1.9729203048906465,1.462218775565454,1.0,1.4078604348399748,1.8606769267523973,1.162610436653263
2.0,1.360235557070453,1.9729203048906463,1.462218775565454,1.0,1.4454368348886648,1.9225544770000327,1.162610436653263
2.0,1.360235557070453,1.9729203048906463,1.4927985524902216,1.0,1.4454368348886648,1.9836060407695908,1.162610436653263
2.0,1.360235557070453,1.9729203048906463,1.4927985524902216,1.0,1.445436834888665,1.9836060407695908,1.162610436653263
2.0,1.351466464059277,1.9492368331217025,1.4953482822393982,1.0,1.4345937158264936,1.9596624497259776,1.1586520654830301
2.0,1.3778373473252843,1.9756077163877097,1.575023182538182,1.0,1.4345937158264936,1.9860333329919848,1.1586520654830301
2.0,1.3778373473252843,1.9756077163877097,1.575023182538182,1.0,1.4345937158264936,1.9860333329919846,1.1586520654830303
1.9439867158294486,1.3723975452861785,1.9615616913387246,1.5261587576972049,1.0,1.4564995724755956,2.0,1.1563679190495653
1.9439867158294486,1.3723975452861785,1.9615616913387246,1.5261587576972049,1.0,1.4564995724755956,2.0,1.1563679190495653
1.945037575019339,1.3654110350582656,1.9515627331206957,1.4825486770912966,1.0,1.4479352331760766,2.0,1.1614751144481699
1.9571017868467946,1.3585452240410438,1.9635043419118903,1.4734819338743304,1.0,1.4583081338129589,2.0,1.158441112971973
1.985562868856535,1.3585452240410438,1.9635043419118903,1.4734819338743304,1.0,1.4583081338129589,2.0,1.158441112971973
1.9990262198351938,1.3585452240410436,1.9635043419118903,1.4734819338743304,1.0,1.4583081338129589,2.0,1.158441112971973
1.9764010769759643,1.3365347421414528,2.0,1.4627588955971784,1.0,1.4340383017173202,1.9634623659039425,1.1548528659924715
1.971627416713806,1.2895319756516597,1.996783792244696,1.4240865145247612,1.0,1.4363461421897226,2.0,1.0958596839582888
1.9113946125328454,1.2544990413633408,2.0,1.3840824916336707,1.0,1.3958891899818664,1.9387189768099566,1.0679819309813754
1.9584863086809796,1.2117843067108207,2.0,1.34879245929646,1.0,1.3612756423375634,1.935207777240764,1.0145803839434089
1.9671583110681745,1.211784306710821,2.0,1.3574644616836555,1.0,1.3612756423375634,1.9352077772407643,1.014580383943409
